"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"100","DEWITT","RD","","7","3","4","2640",23,"12/99","1989","O","Local",3,13019530
"100","DEWITT","RD","","7","3","4","2640",23,"12/99","1989","O","Local",3,13019531
"100","DEWITT","RD","","7","3","4","2640",23,"12/99","1989","O","Local",3,12579372
"100","DEWITT","ST","","9","5","5","666",30,"12/00","1999","F","CO",6,12580321
"100","DEWITT","ST","","9","5","5","666",30,"12/00","1999","F","CO",6,12580341
"100","DIANA","AVE","","7","3","4","639",27.5,"12/99","1989","O","Local",3,12576917
"100","DICKERSON","ST","","4","2","2","844.8",22,"1/01","","F","Local",6,13020296
"100","DICKERSON","ST","","4","2","2","844.8",22,"1/01","","F","Local",6,12573697
"100","DICKERSON","ST","","4","2","2","844.8",22,"1/01","","F","Local",6,13020297
"100","DIDAMA","ST","","6","3","3","827",28,"1/01","1992","O","Local",3,12578764
"100","DILLAYE","AVE","","6","3","3","363",28,"12/99","","O","Local",3,12578806
"100","DIVISION","ST","W","5","2","3","276",NA,"1/01","","","Local",NA,12575102
"100","DODGE","DR","","7","4","4","158.4",16,"12/99","","","Local",3,12577029
"100","DOLL","PKWY","","6","3","4","2010",24,"12/99","1988","O","Local",3,12578951
"100","DOLL","PKWY","","6","3","4","2010",24,"12/99","1988","O","Local",3,12578936
"100","DOLL","PKWY","","6","3","4","2010",24,"12/99","1988","O","Local",3,13011128
"100","DOLL","PKWY","","6","3","4","2010",24,"12/99","1988","O","Local",3,13011135
"100","DORCHESTER","AVE","","8","5","3","246",NA,"12/99","","F","Local",6,12580505
"100","DORCHESTER","AVE","","8","5","3","246",NA,"12/99","","F","Local",6,12580510
"100","DORCHESTER","AVE","","5","2","4","396",27,"12/00","","F","Local",6,12580505
"100","DORCHESTER","AVE","","5","2","4","396",27,"12/00","","F","Local",6,12580510
"100","DOROTHY","ST","","4","2","3","821",27,"1/01","1988","O","Local",3,12580335
"100","DORSET","RD","","8","4","4","898",24,"1/01","1998","F","Local",6,12577593
"100","DORSET","RD","","8","4","4","898",24,"1/01","1998","F","Local",6,13011304
"100","DORWIN","AVE","","8","4","4","924",27,"1/01","1988","","Local",4,12564365
"100","DOUGALL","AVE","","6","4","3","316.8",25,"1/01","","","Local",3,12577283
"100","DOUGLAS","ST","","4","2","3","420",27,"12/99","","F","Local",6,12580070
"100","DRISCOLL","AVE","","7","3","4","263",25,"11/99","1990","","Local",3,12572790
"100","DUANE","ST","","7","3","4","399",28,"12/99","1990","","Local",3,12572933
"100","DUDLEY","ST","","6","4","2","276",34,"3/00","1992","F","Local",6,12573081
"100","DUNDEE","DR","","10","5","5","650",25,"12/99","1990","","Local",3,12572317
"100","DUNLAP","AVE","","7","4","4","1080",NA,"1/01","","F","Local",NA,12581359
"100","DURSTON","AVE","","4","2","2","1140",25,"12/00","","F","Local",6,12580414
"100","EAST","AVE","","5","2","4","550",27,"1/01","1986","F","Local",6,12578749
"100","EASTMAN","AVE","","5","2","3","264",25,"1/01","","F","Local",6,12572112
"100","EASTVIEW","AVE","","5","2","3","158.4",18,"12/99","","","Local",3,12573136
"100","EDGEHILL","RD","","5","3","3","1138",25,"12/99","","O","Local",3,12578750
"100","EDGEMONT","DR","","6","3","3","1254",25,"12/99","1989","O","Local",3,13011021
"100","EDGEMONT","DR","","6","3","3","1254",25,"12/99","1989","O","Local",3,12578674
"100","EDGEWOOD","AVE","","6","3","3","469",26.5,"12/99","1993","O","Local",3,12571999
"100","EDGEWOOD","DR","","5","2","4","422.4",16.5,"1/01","1995","O","Local",3,12564417
"100","EDISON","ST","","7","4","3","852",18,"3/00","1994","","Local",3,12573572
"100","EDMUND","AVE","","7","3","4","105.6",22,"1/01","1991","","Local",6,12572091
"100","EDNA","RD","","6","3","4","1330",27,"1/01","1991","O","Local",3,12564393
"100","EDTIM","RD","","3","1","2","792",32.5,"12/00","","F","Local",3,12581026
"100","EDWARDS","AVE","N","8","4","4","705",29,"12/00","1985","O","Local",3,12581106
"100","EDWARDS","AVE","S","7","3","4","891",24,"12/99","1989","O","Local",3,12581080
"100","ELDORADO","ST","","8","4","4","675",27,"12/00","1993","O","Local",3,12580428
"100","ELIZABETH","ST","","5","3","3","507",27,"1/01","1989","F","Local",6,12577277
"100","ELIZABETH","ST","","5","3","3","507",27,"1/01","1989","F","Local",6,12577279
"100","ELK","ST","","5","3","2","490",27,"1/01","1992","F","Local",6,12577272
"100","ELLEN","ST","","7","3","5","215",NA,"12/99","","","Local",3,12580586
"100","ELMWOOD","AVE","","6","3","4","1088",24,"12/99","1991","O","Local",3,12572009
"100","ELMWOOD","AVE","","6","3","4","1088",24,"12/99","1991","O","Local",3,12572012
"100","ELOISE","TER","","7","4","4","316.8",18,"12/99","1994","F","Local",6,12573129
"100","ELSNER","ST","","6","3","4","396",28,"12/00","1988","O","Local",3,12580258
"100","EMERSON","AVE","","6","3","4","480",36,"2/00","","","Local",6,12573387
"100","EMPIRE","AVE","","8","4","4","350",25,"12/99","","O","Local",3,12571947
"100","ENFIELD","PL","","6","3","3","545",26,"12/99","1988","O","Local",3,12578672
"100","ENFIELD","PL","","6","3","3","545",26,"12/99","1988","O","Local",3,13011025
"100","ENGLERT","AVE","","7","3","4","1003.2",23,"12/99","","O","Local",3,12580594
"100","ENGLERT","AVE","","7","3","4","1003.2",23,"12/99","","O","Local",3,12580603
"100","ENGLEWOOD","AVE","","8","4","5","250",27,"12/99","1991","O","Local",3,12571773
"100","ERICKSON","ST","","7","3","4","686",21.5,"12/99","1993","O","Local",3,12581173
"100","ERIE","ST","","6","3","4","621",27,"1/01","1995","","Local",3,12572863
"100","ESSEX","ST","","8","4","4","549",30,"3/00","1995","","Local",3,12572805
"100","ESSEX","ST","","8","4","4","549",30,"3/00","1995","","Local",3,12572854
"100","EUCLID","AVE","","7","4","4","445",39,"12/96","1988","F","Local",6,12577561
"100","EUCLID","TER","","6","3","4","528",18,"12/99","","F","Local",6,12578503
"100","EUCLID","TER","","6","3","4","528",18,"12/99","","F","Local",6,13017640
"100","EUCLID","TER","","6","3","4","528",18,"12/99","","F","Local",6,13017639
"100","EUREKA","ST","","1","1","2","410",25,"1/01","","F","Local",3,12573543
"100","EUREKA","ST","","1","1","2","410",25,"1/01","","F","Local",3,12573544
"100","EUREKA","ST","","5","2","3","435",25,"1/01","","F","Local",3,12573543
"100","EUREKA","ST","","5","2","3","435",25,"1/01","","F","Local",3,12573544
"100","EVANS","ST","","7","4","4","300",NA,"1/01","1994","","Local",3,13020304
"100","EVANS","ST","","7","4","4","300",NA,"1/01","1994","","Local",3,13001149
"100","EXCHANGE","ST","","6","3","3","475.2",47,"1/01","","","Local",6,12575236
"100","FABIUS","ST","","7","4","3","306",26,"2/00","1994","F","Local",6,12573687
"100","FABIUS","ST","","7","4","3","306",26,"2/00","1994","F","Local",6,13020993
"100","FABIUS","ST","","7","4","3","306",26,"2/00","1994","F","Local",6,12573665
"100","FABIUS","ST","","8","4","4","354",NA,"1/01","1994","F","Local",NA,12573687
"100","FABIUS","ST","","8","4","4","354",NA,"1/01","1994","F","Local",NA,13020993
"100","FABIUS","ST","","8","4","4","354",NA,"1/01","1994","F","Local",NA,12573665
"100","FAGE","AVE","","6","4","3","950.4",25,"1/01","1989","F","Local",NA,12576825
"100","FAIRDALE","AVE","","6","3","4","739.2",27,"12/99","1990","","Local",3,12572893
"100","FAIRFIELD","AVE","","6","3","4","278",23,"12/99","1993","O","Local",3,12572007
"100","FAIRVIEW","AVE","","9","5","5","894",32,"12/99","1997","O","Local",3,12578331
"100","FARMER","ST","","6","3","4","355",24,"12/00","1986","O","Local",3,12580134
"100","FARMER","ST","","6","3","4","355",24,"12/00","1986","O","Local",3,12580128
"100","FARMER","ST","","6","3","4","355",24,"12/00","1986","O","Local",3,12580132
"100","FAYETTE","BLVD","","7","3","4","1155",25.5,"12/99","","O","Local",3,12578879
"100","FAYETTE","ST","E","8","5","4","300",38,"1/01","","F","MA",6,12577690
"100","FAYETTE","ST","E","8","5","4","300",38,"1/01","","F","MA",6,12577689
"100","FAYETTE","ST","W","8","5","4","350",37,"1/01","","F","MA",6,12573751
"100","FEIGEL","AVE","","7","4","4","792",23,"12/00","","","Local",3,12580533
"100","FELLOWS","AVE","","7","4","4","1357",27,"12/99","1993","F","Local",6,12578692
"100","FENTON","ST","","4","2","2","844.8",33,"2/00","","","Local",3,13028436
"100","FENTON","ST","","4","2","2","844.8",33,"2/00","","","Local",3,12573090
"100","FENTON","ST","","4","2","2","844.8",33,"2/00","","","Local",3,13028437
"100","FENWAY","DR","","7","4","4","876",28,"1/01","1992","O","Local",3,12578822
"100","FERNDALE","DR","","5","3","4","293",24,"1/01","","O","Local",3,12576592
"100","FERNWOOD","AVE","","8","4","5","950.4",25,"12/99","1997","F","Local",6,12576820
"100","FERRIS","AVE","","7","4","3","880",30,"1/01","1992","O","Local",3,12578741
"100","FERRIS","AVE","","7","4","3","880",30,"1/01","1992","O","Local",3,12578736
"100","FILLMORE","AVE","","7","4","3","645",27,"1/01","1987","F","Local",6,13028560
"100","FILLMORE","AVE","","7","4","3","645",27,"1/01","1987","F","Local",6,13029109
"100","FILLMORE","AVE","","7","4","3","645",27,"1/01","1987","F","Local",6,12576743
"100","FIRST NORTH","ST","","5","3","3","384",27,"12/00","","F","Local",6,12580184
"100","FISCOE","AVE","","6","3","3","985",27,"1/01","","O","Local",3,12576504
"100","FISH","AVE","","8","4","5","519",32,"12/99","1991","O","Local",3,12571780
"100","FITCH","ST","","7","4","4","969",30,"12/99","1989","F","Local",6,12573253
"100","FLETCHER","AVE","","7","4","4","286",23,"12/99","1993","O","Local",3,12571912
"100","FLORAL","PKWY","","7","3","4","325",21.5,"1/01","","O","Local",3,12576579
"100","FLORENCE","AVE","W","6","3","4","1055",26.5,"1/01","","O","Local",3,12576599
"100","FOBES","AVE","","7","3","4","693",28,"12/00","1989","O","Local",3,12581045
"100","FOBES","AVE","","7","3","4","693",28,"12/00","1989","O","Local",3,12581040
"100","FORD","AVE","","5","3","2","717",24,"1/01","1995","F","Local",3,12571962
"100","FORD","AVE","","3","2","2","497",NA,"1/01","","O","Local",NA,12571962
"100","FORDHAM","RD","","8","4","5","245",34,"12/00","","OF","Local",6,12580528
"100","FORDLAND","AVE","","6","3","4","422.4",27,"12/00","1998","O","Local",3,13012486
"100","FORDLAND","AVE","","6","3","4","422.4",27,"12/00","1998","O","Local",3,12580564
"100","FOREST","AVE","","6","3","3","864",28,"1/01","","","Local",3,12576827
"100","FOREST HILL","DR","","6","3","4","891",36,"12/99","1993","F","Local",6,13018672
"100","FOREST HILL","DR","","6","3","4","891",36,"12/99","1993","F","Local",6,13018673
"100","FOREST HILL","DR","","6","3","4","891",36,"12/99","1993","F","Local",6,12581011
"100","FORMAN","AVE","","5","3","3","300",37,"3/00","","F","Local",6,12578016
"100","FORMAN","AVE","","5","3","3","300",37,"3/00","","F","Local",6,12578013
"100","FOUNTAIN","ST","","3","2","2","557",26,"1/01","1981","O","Local",3,12578275
"100","FOURTH NORTH","ST","","6","3","3","487",34,"12/99","1993","O","Local",3,12575530
"100","FOXBORO","RD","","7","4","3","535",30,"1/01","1996","O","Local",3,12578990
"100","FRANKLIN","ST","N","7","4","3","1584",45,"1/01","","F","CO",6,12573894
"100","FRANKLIN","ST","S","5","3","2","400",45,"1/01","","F","Local",6,12573882
"100","FRANKLIN","ST","S","5","3","2","400",45,"1/01","","F","Local",6,12573879
"100","FURMAN","ST","","5","3","3","1554",30,"1/01","","F","Local",6,12577256
"100","GALE","AVE","","5","3","3","280",30,"10/99","1987","O","Local",3,12578816
"100","GAME","RD","","5","2","4","672",27,"1/01","","O","Local",6,12576915
"100","GANNETT","AVE","","7","4","3","450",NA,"12/00","","O","Local",6,12575536
"100","GARFIELD","AVE","","8","4","5","352",27,"1/01","1998","F","Local",6,12577324
"100","GARFIELD","PL","","3","1","3","211.2",27,"1/01","","F","Local",3,12577300
"100","GARY","AVE","","7","3","4","389",27,"1/01","","O","Local",3,12564389
"100","GEBHARDT","AVE","","6","4","3","528",16,"2/00","","F","Local",6,12575129
"100","GEDDES","ST","N","7","3","4","501",56,"1/01","1997","F","MA",6,12573468
"100","GEDDES","ST","S","9","4","5","414",56,"2/00","1997","F","MA",6,12573467
"100","GENANT","DR","","6","3","4","372",21,"1/01","","","Local",6,12573965
"100","GENESEE","ST","E","6","3","4","279",42,"1/01","","F","Local",6,12577824
"100","GENESEE PARK","DR","","7","3","4","900",27,"12/99","1992","O","Local",3,12578823
"100","GEORGE","ST","","7","4","4","294",26,"12/99","","O","Local",3,12580540
"100","GERE","AVE","","6","3","3","238",19,"3/00","","","Local",3,12574853
"100","GERTRUDE","ST","","6","3","4","800",27,"1/01","1983","F","Local",6,12578077
"100","GIFFORD","PKWY","","7","3","4","333",18.5,"1/01","","O","Local",3,12579561
"100","GIFFORD","PKWY","","7","3","4","333",18.5,"1/01","","O","Local",3,13011121
"100","GIFFORD","ST","","7","4","3","705",30,"2/00","1991","F","Local",6,13020294
"100","GIFFORD","ST","","7","4","3","705",30,"2/00","1991","F","Local",6,13002405
"100","GIFFORD","ST","","7","4","3","705",30,"2/00","1991","F","Local",6,13020295
"100","GILBERT","AVE","","7","3","4","747",26,"1/00","","O","Local",3,12580179
"100","GILBERT","ST","","6","3","4","475",NA,"12/99","","O","Local",NA,12575559
"100","GIRARD","AVE","","7","4","5","237",26,"12/99","","O","Local",3,12571949
"100","GLAHN","AVE","","7","4","3","580.8",25,"1/01","","F","Local",6,12572153
"100","GLASS","TER","","5","2","3","158.4",24,"12/99","","F","Local",6,12577304
"100","GLEN","AVE","E","6","3","4","393",25,"1/01","1993","O","Local",3,12576631
"100","GLEN","AVE","W","5","3","3","714",23.5,"1/01","","O","Local",3,12576629
"100","GLENCOVE","RD","","6","3","3","372",29,"12/00","1993","O","Local",3,12580938
"100","GLENWOOD","AVE","","5","2","4","600",25,"1/01","1997","F","MA",6,13012963
"100","GLENWOOD","AVE","","5","2","4","600",25,"1/01","1997","F","MA",6,13020756
"100","GLENWOOD","AVE","","5","2","4","600",25,"1/01","1997","F","MA",6,12572018
"100","GLENWOOD","AVE","","5","2","4","600",25,"1/01","1997","F","MA",6,13002179
"100","GLENWOOD","AVE","","5","2","4","600",25,"1/01","1997","F","MA",6,12572019
"100","GOODRICH","AVE","","7","4","4","846",25,"12/99","1989","","Local",3,12576993
"100","GORDON","AVE","","7","3","4","372",27,"12/99","1989","F","Local",6,12572977
"100","GORLAND","AVE","","6","3","3","780",29,"12/99","","O","Local",3,12578873
"100","GRACE","ST","","10","5","5","884",34,"11/00","2000","F","Local",6,12573289
"100","GRAND","AVE","","5","2","3","1155",25,"2/00","1986","F","MA",6,12573099
"100","GRANGER","ST","","9","5","5","352",18,"1/01","1998","F","Local",6,12573666
"100","GRANGER","ST","","9","5","5","352",18,"1/01","1998","F","Local",6,12573667
"100","GRANT","AVE","","7","4","4","384",31,"1/01","1994","","Local",NA,12572973
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,12581006
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,13006127
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,12581012
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,13001229
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,13006126
"100","GRANT","BLVD","","7","3","4","1467",35,"12/99","1994","F","MA",6,13006125
"100","GRANT","TER","","7","4","3","528",50,"12/00","1985","F","Local",4,12580548
"100","GRANT","TER","","7","4","3","528",50,"12/00","1985","F","Local",4,13028325
"100","GRANT","TER","","7","4","3","528",50,"12/00","1985","F","Local",4,13028326
"100","GRASSMAN","AVE","","7","3","4","316.8",11,"12/00","1998","O","Local",3,12580181
"100","GRAY","AVE","","5","2","4","726",27,"12/00","","F","Local",6,12580511
"100","GREEN","ST","","8","4","4","575",30,"12/99","1994","F","Local",6,12578064
"100","GREENLAND","DR","","8","4","5","950.4",32,"12/00","","OF","Local",3,12580292
"100","GREENWOOD","PL","","10","5","5","660",25,"11/00","2000","F","Local",6,12578165
"100","GRIFFIN","ST","","8","4","5","528",27,"1/01","1995","O","Local",3,12571959
"100","GRIFFITHS","ST","","6","4","2","268",27,"1/00","","F","Local",6,12580201
"100","GRIFFITHS","ST","","6","4","2","268",27,"1/00","","F","Local",6,12580199
"100","GROVE","ST","","7","3","4","350",24.5,"1/01","","O","Local",3,12571941
"100","GRUMBACH","AVE","","4","2","2","367",27,"12/00","1989","F","Local",6,12580126
"100","GUILFORD","RD","","8","4","4","900",29,"12/99","1997","O","Local",3,12578661
"100","HAFFENDEN","RD","","5","3","3","336",27,"12/99","","","Local",4,12577524
"100","HAMPSHIRE","RD","","9","5","5","804",21,"12/00","1999","F","Local",6,12580457
"100","HAMPSHIRE","RD","","9","5","5","804",21,"12/00","1999","F","Local",6,13010282
"100","HAMPTON","RD","","10","5","5","700",27,"11/00","2000","F","Local",6,12580416
"100","HANCOCK","DR","","4","2","2","2896",32,"1/01","","","Local",3,13013126
"100","HANCOCK","DR","","4","2","2","2896",32,"1/01","","","Local",3,12571835
"100","HANCOCK","DR","","4","2","2","2896",32,"1/01","","","Local",3,12572901
"100","HARBOR","ST","","10","5","5","634",NA,"12/99","1999","F","Local",6,12572882
"100","HARDING","PL","","7","4","4","975",25.5,"1/01","","O","Local",3,12576524
"100","HARDING","ST","","4","3","2","660",27,"12/00","","F","Local",6,12580674
"100","HARFORD","RD","","7","4","4","489",NA,"12/99","","O","Local",NA,12580666
"100","HAROLD","ST","","5","3","3","897.6",NA,"1/00","","F","Local",6,12580625
"100","HAROLD","ST","","5","3","3","897.6",NA,"1/00","","F","Local",6,12580622
"100","HARRINGTON","RD","","7","3","5","1214.4",27,"12/99","1996","F","Local",4,13013256
"100","HARRINGTON","RD","","7","3","5","1214.4",27,"12/99","1996","F","Local",4,12578658
"100","HARRINGTON","RD","","7","3","5","1214.4",27,"12/99","1996","F","Local",4,12578654
"100","HARRISON","PL","","7","4","3","591",28,"1/01","1992","F","Local",6,12577651
"100","HARRISON","ST","","7","3","4","300",46,"2/00","1998","F","Local",3,12577652
"100","HARTLEY","ST","","3","1","3","316.8",28,"12/00","1990","F","Local",6,12580241
"100","HARTSON","ST","","7","3","4","865",27,"12/99","1990","","Local",6,12573060
"100","HARVARD","PL","","5","3","3","400",27,"12/99","","F","Local",6,12578686
"100","HARWOOD","AVE","","7","4","3","948",25,"1/01","1992","O","Local",3,12578877
"100","HASBROUCK","ST","","6","3","4","844.8",21.5,"12/00","","O","Local",3,12581195
"100","HASTINGS","PL","","6","3","3","1086",25,"12/99","1989","F","Local",6,12580997
"100","HATCH","ST","","8","4","4","387",25,"1/01","1994","","Local",3,12572149
"100","HATCH","ST","","8","4","4","387",25,"1/01","1994","","Local",3,12572138
"100","HATHERLY","RD","","10","5","5","837",27,"12/99","1999","F","Local",4,13013254
"100","HATHERLY","RD","","10","5","5","837",27,"12/99","1999","F","Local",4,12578574
"100","HAWLEY","AVE","","6","2","4","515",32,"1/01","1996","F","Local",6,12577971
"100","HAWTHORNE","ST","","4","2","2","310",24,"1/01","","F","Local",6,12578183
